x0,y0,z0,x1,y1,z1,x2,y2,z2
0.499485,0.335071,0,0.581039,-0.352452,0,-1.08052,0.0173816,0
0.488417,0.331822,0,0.591805,-0.353876,0,-1.08022,0.0220539,0
0.477343,0.32836,0,0.602508,-0.355086,0,-1.07985,0.0267263,0
0.466266,0.324687,0,0.61314,-0.356086,0,-1.07941,0.0313989,0
0.455194,0.320805,0,0.623696,-0.356876,0,-1.07889,0.0360715,0
0.44413,0.316716,0,0.634171,-0.35746,0,-1.0783,0.0407444,0
0.433081,0.312424,0,0.644559,-0.357841,0,-1.07764,0.0454173,0
0.422051,0.307931,0,0.654855,-0.358021,0,-1.07691,0.0500903,0
0.411044,0.303241,0,0.665054,-0.358005,0,-1.0761,0.0547635,0
0.400066,0.298358,0,0.675151,-0.357795,0,-1.07522,0.0594366,0
0.389119,0.293286,0,0.685142,-0.357396,0,-1.07426,0.0641098,0
0.378209,0.288028,0,0.695022,-0.356811,0,-1.07323,0.0687829,0
0.367338,0.28259,0,0.704787,-0.356046,0,-1.07213,0.0734558,0
0.35651,0.276975,0,0.714434,-0.355104,0,-1.07094,0.0781285,0
0.345727,0.271189,0,0.723959,-0.35399,0,-1.06969,0.0828009,0
0.334993,0.265237,0,0.733358,-0.352709,0,-1.06835,0.0874728,0
0.32431,0.259122,0,0.742628,-0.351266,0,-1.06694,0.0921441,0
0.313679,0.252851,0,0.751768,-0.349665,0,-1.06545,0.0968146,0
0.303102,0.246428,0,0.760773,-0.347912,0,-1.06388,0.101484,0
0.292582,0.239859,0,0.769643,-0.346011,0,-1.06222,0.106152,0
0.282118,0.233148,0,0.778375,-0.343968,0,-1.06049,0.110819,0
0.271712,0.226302,0,0.786968,-0.341787,0,-1.05868,0.115484,0
