x0,y0,z0,x1,y1,z1,x2,y2,z2
-0.998801,0.0216558,0,0,0,0,0.998801,-0.0216558,0
-0.998191,0.0266484,0,0,0,0,0.998191,-0.0266484,0
-0.997456,0.0316377,0,0,0,0,0.997456,-0.0316377,0
-0.996595,0.0366231,0,0,0,0,0.996595,-0.0366231,0
-0.995608,0.0416038,0,0,0,0,0.995608,-0.0416038,0
-0.994496,0.0465793,0,0,0,0,0.994496,-0.0465793,0
-0.993257,0.0515488,0,0,0,0,0.993257,-0.0515488,0
-0.991893,0.0565119,0,0,0,0,0.991893,-0.0565119,0
-0.990402,0.0614677,0,0,0,0,0.990402,-0.0614677,0
-0.988784,0.0664156,0,0,0,0,0.988784,-0.0664156,0
-0.987039,0.071355,0,0,0,0,0.987039,-0.071355,0
-0.985167,0.0762853,0,0,0,0,0.985167,-0.0762853,0
-0.983168,0.0812056,0,0,0,0,0.983168,-0.0812056,0
-0.98104,0.0861153,0,0,0,0,0.98104,-0.0861153,0
-0.978784,0.0910138,0,0,0,0,0.978784,-0.0910138,0
-0.976399,0.0959003,0,0,0,0,0.976399,-0.0959003,0
-0.973885,0.100774,0,0,0,0,0.973885,-0.100774,0
-0.971241,0.105635,0,0,0,0,0.971241,-0.105635,0
-0.968467,0.110481,0,0,0,0,0.968467,-0.110481,0
-0.965563,0.115312,0,0,0,0,0.965563,-0.115312,0
-0.962527,0.120128,0,0,0,0,0.962527,-0.120128,0
-0.959359,0.124927,0,0,0,0,0.959359,-0.124927,0
-0.956059,0.129709,0,0,0,0,0.956059,-0.129709,0
-0.952625,0.134473,0,0,0,0,0.952625,-0.134473,0
-0.949058,0.139218,0,0,0,0,0.949058,-0.139218,0
-0.945357,0.143943,0,0,0,0,0.945357,-0.143943,0
-0.94152,0.148648,0,0,0,0,0.94152,-0.148648,0
-0.937548,0.153331,0,0,0,0,0.937548,-0.153331,0
-0.933439,0.157992,0,0,0,0,0.933439,-0.157992,0
-0.929192,0.16263,0,0,0,0,0.929192,-0.16263,0
-0.924807,0.167243,0,0,0,0,0.924807,-0.167243,0
-0.920283,0.171831,0,0,0,0,0.920283,-0.171831,0
-0.915618,0.176393,0,0,0,0,0.915618,-0.176393,0
-0.910812,0.180928,0,0,0,0,0.910812,-0.180928,0
-0.905864,0.185435,0,0,0,0,0.905864,-0.185435,0
-0.900773,0.189912,0,0,0,0,0.900773,-0.189912,0
-0.895538,0.194359,0,0,0,0,0.895538,-0.194359,0
-0.890157,0.198774,0,0,0,0,0.890157,-0.198774,0
