x0,y0,z0,x1,y1,z1,x2,y2,z2
-0.0634032,0.0590405,0.103585,-0.942343,-0.271093,0.0581698,1.04539,0.251692,0.0171653
-0.0541865,0.0505754,0.104484,-0.947878,-0.267018,0.0581185,1.0421,0.256482,0.0175179
-0.0449958,0.042088,0.105371,-0.953285,-0.262899,0.0580722,1.03872,0.261252,0.0178771
-0.0358287,0.033582,0.106246,-0.958567,-0.258741,0.0580307,1.03524,0.265999,0.0182431
-0.0266823,0.0250614,0.10711,-0.963724,-0.254544,0.0579941,1.03165,0.270722,0.0186163
-0.017554,0.01653,0.107961,-0.968759,-0.250311,0.0579623,1.02795,0.275421,0.0189967
-0.00844121,0.00799154,0.1088,-0.973673,-0.246045,0.0579352,1.02415,0.280093,0.0193847
0.000658813,-0.000550272,0.109627,-0.978468,-0.241747,0.0579128,1.02025,0.284737,0.0197803
0.00974871,-0.00909174,0.110441,-0.983145,-0.23742,0.0578949,1.01624,0.289352,0.0201839
0.0188311,-0.0176292,0.111243,-0.987706,-0.233065,0.0578816,1.01211,0.293935,0.0205955
0.0279087,-0.026159,0.112032,-0.992152,-0.228685,0.0578727,1.00788,0.298484,0.0210156
0.036984,-0.0346776,0.112808,-0.996486,-0.224281,0.0578682,1.00354,0.302999,0.0214443
0.0460595,-0.0431814,0.11357,-1.00071,-0.219855,0.057868,0.999088,0.307476,0.0218817
0.0551378,-0.0516668,0.11432,-1.00482,-0.215408,0.0578721,0.994522,0.311915,0.0223283
0.0642213,-0.0601303,0.115056,-1.00882,-0.210942,0.0578803,0.989843,0.316312,0.0227841
0.0733124,-0.0685684,0.115778,-1.01272,-0.206458,0.0578926,0.985049,0.320666,0.0232495
0.0824134,-0.0769775,0.116487,-1.01651,-0.201957,0.0579088,0.980141,0.324975,0.0237246
0.0915267,-0.0853541,0.117181,-1.0202,-0.197442,0.057929,0.975117,0.329236,0.0242097
0.100654,-0.0936947,0.117862,-1.02379,-0.192912,0.0579531,0.969976,0.333447,0.0247051
0.109798,-0.101996,0.118528,-1.02728,-0.188369,0.0579809,0.964718,0.337605,0.0252109
0.118961,-0.110254,0.11918,-1.03066,-0.183815,0.0580124,0.959343,0.341709,0.0257275
0.128144,-0.118466,0.119817,-1.03395,-0.17925,0.0580475,0.953849,0.345756,0.0262551
0.13735,-0.126627,0.12044,-1.03715,-0.174675,0.0580862,0.948237,0.349742,0.0267939
0.146579,-0.134735,0.121048,-1.04024,-0.170091,0.0581283,0.942506,0.353666,0.0273441
0.155834,-0.142787,0.12164,-1.04325,-0.165499,0.0581738,0.936655,0.357525,0.0279061
0.165117,-0.150777,0.122217,-1.04616,-0.160899,0.0582226,0.930685,0.361317,0.0284799
0.174428,-0.158704,0.122779,-1.04898,-0.156293,0.0582746,0.924596,0.365037,0.029066
0.183768,-0.166563,0.123326,-1.05172,-0.151681,0.0583299,0.918387,0.368684,0.0296644
0.19314,-0.174352,0.123856,-1.05436,-0.147063,0.0583882,0.912058,0.372255,0.0302754
